Pris,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,URL,ID,Dager siden annonse,Nybygg,Land,Fylke,Postnummer,Kommune,Latitude,Longitude,Omkostninger,Totalpris,Kommunale avg.,Formuesverdi,Tomteareal,Aircondition,Alarm,Balkong/Terrasse,Takterasse,Barnevennlig,Bredbåndstilknytning,Fellesvaskeri,Garasje/P-plass,Heis,Ingen gjenboerer,Kabel-TV,Lademulighet,Livsløpsstandard,Moderne,Offentlig vann/kloakk,Parkett,Peis/Ildsted,Rolig,Sentralt,Utsikt,Vaktmester-/vektertjeneste,Bademulighet,Fiskemulighet,Turterreng
2490000,Gårdsbruk/Småbruk,Eier (Selveier),4,174,174,2,1929,,https://www.finn.no/realestate/homes/ad.html?finnkode=245194135,245194135,"8 days, 0:00:00",0, Norge,Agder,4646, Kristiansand,58.2760588,7.63156,63420,2553420,7013,558683,8611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498000.0,,,,60,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=229067751&location=0.22042&page=4&sort=PUBLISHED_DESC,229067751,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490000,Tomannsbolig,Eier (Selveier),4,74,122,,1982,E - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244548838,244548838,"8 days, 0:00:00",0, Norge,Agder,4515, Lindesnes,58.0284412,7.4942611,38420,1528420,,459611,168,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
4490000,Enebolig,Eier (Selveier),,139,141,,1800,,https://www.finn.no/realestate/homes/ad.html?finnkode=245175499,245175499,"5 days, 0:00:00",0, Norge,Agder,4514, Lindesnes,58.0241517,7.4504854,125677,4615677,,704029,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990000,Leilighet,Eier (Selveier),1,41,41,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=245173129&location=0.22042&page=4&sort=PUBLISHED_DESC,245173129,"5 days, 0:00:00",1,,Agder,,,,,316342,3306342,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5950000,,,,158,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=219405703&location=0.22042&page=4&sort=PUBLISHED_DESC,219405703,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4440000.0,Tomannsbolig,Eier (Selveier),4,135,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=229118942&location=0.22042&page=4&sort=PUBLISHED_DESC,229118942,"8 days, 0:00:00",1, Norge,Agder,4642, Kristiansand,58.107459,7.757748,1535015730,44053504505730,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3230000.0,Leilighet,Eier (Selveier),2.0,76.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=219405927&location=0.22042&page=4&sort=PUBLISHED_DESC,219405927,"17 days, 0:00:00",1, Norge,Agder,, Evje,58.5859926,7.8114312,21702640,25121703952590,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490000,Enebolig,Eier (Selveier),3,132.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=205514630&location=0.22042&page=4&sort=PUBLISHED_DESC,205514630,"17 days, 0:00:00",1, Norge,Agder,4846, Arendal,58.4822563,8.7649289,17420,4507420,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070000.0,Leilighet,Eier (Selveier),2.5,,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=205483297&location=0.22042&page=4&sort=PUBLISHED_DESC,205483297,"75 days, 0:00:00",1,,Agder,,,,,659256092,19565922246092,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850000,Leilighet,Eier (Selveier),2,74,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=177018789&location=0.22042&page=4&sort=PUBLISHED_DESC,177018789,"38 days, 0:00:00",1, Norge,Agder,4633, Kristiansand,58.1645864,8.0329033,26000,3876000,,,,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2698000,Leilighet,Eier (Selveier),2,60,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=121995735&location=0.22042&page=4&sort=PUBLISHED_DESC,121995735,"2 days, 0:00:00",1, Norge,Agder,4848, Arendal,58.4858079,8.7333301,10500,2708500,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9450000.0,Leilighet,Eier (Selveier),,88.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=120002246&location=0.22042&page=4&sort=PUBLISHED_DESC,120002246,"1 day, 0:00:00",1,,Agder,,,,,1609028970,666664012278970,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8240000.0,Leilighet,Eier (Selveier),,87.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=161879945&location=0.22042&page=4&sort=PUBLISHED_DESC,161879945,"1 day, 0:00:00",1,,Agder,,,,,1689031470,380689012721470,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3425000.0,Leilighet,Eier (Selveier),2.0,66.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=212219313&location=0.22042&page=4&sort=PUBLISHED_DESC,212219313,"8 days, 0:00:00",1, Norge,Agder,4790, Lillesand,58.2552155,8.3783176,901016555,20595304816555,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5150000,Andre,Eier (Selveier),5,132,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=189177881&location=0.22042&page=4&sort=PUBLISHED_DESC,189177881,0:00:00,1,,Agder,,,,,16505,5166505,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
,,,,,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=242035710&location=0.22042&page=4&sort=PUBLISHED_DESC,242035710,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275000.0,,,,53,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=241977636&location=0.22042&page=4&sort=PUBLISHED_DESC,241977636,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940000.0,Enebolig,Eier (Selveier),3,131,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=156387607&location=0.22042&page=4&sort=PUBLISHED_DESC,156387607,"17 days, 0:00:00",1, Norge,Agder,4791, Lillesand,58.2739707,8.4138947,2980031050,39698004021050,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7175000.0,Leilighet,Eier (Selveier),2.0,96.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=121470973&location=0.22042&page=4&sort=PUBLISHED_DESC,121470973,"10 days, 0:00:00",1,,Agder,,,,,1984030970,54698408930970,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590000,Tomannsbolig,Eier (Selveier),4,83,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=173942412&location=0.22042&page=4&sort=PUBLISHED_DESC,173942412,"9 days, 0:00:00",1, Norge,Agder,4755, Bykle,59.5576106,7.3611987,8092,2598092,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5445000.0,Enebolig,Eier (Selveier),4,124.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=219372415&location=0.22042&page=4&sort=PUBLISHED_DESC,219372415,"4 days, 0:00:00",1, Norge,Agder,4823, Arendal,58.415049,8.705029,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2565000.0,Leilighet,Eier (Selveier),2,60,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=239033485&location=0.22042&page=4&sort=PUBLISHED_DESC,239033485,"9 days, 0:00:00",1, Norge,Agder,4886, Grimstad,58.3460838,8.5547825,9370,25493702599370,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9150000,Bygård/Flermannsbolig,Eier (Selveier),2,124,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=202337525&location=0.22042&page=4&sort=PUBLISHED_DESC,202337525,"9 days, 0:00:00",1, Norge,Agder,4514, Lindesnes,58.0222964,7.4508377,14342,9164342,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
3845000.0,Tomannsbolig,Eier (Selveier),3,109,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=189070067&location=0.22042&page=4&sort=PUBLISHED_DESC,189070067,0:00:00,1,,Agder,,,,,16505,38115053911505,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
6750000,,,,188,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=228910755&location=0.22042&page=4&sort=PUBLISHED_DESC,228910755,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390000,Enebolig,Eier (Selveier),4,234,327,,1986,E - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=232617389,232617389,0:00:00,0, Norge,Agder,4645, Kristiansand,58.1682294,7.8325864,105142,3495142,10904,,1128,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
4298000.0,,,,117.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=215511204&location=0.22042&page=4&sort=PUBLISHED_DESC,215511204,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116000.0,Leilighet,Andel,2,65,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=241992877&location=0.22042&page=4&sort=PUBLISHED_DESC,241992877,"2 days, 0:00:00",1,,Agder,,,,,1132,26511322751132,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
7650000,Leilighet,Eier (Selveier),2,92,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=168738288&location=0.22042&page=4&sort=PUBLISHED_DESC,168738288,"40 days, 0:00:00",1, Norge,Agder,4631, Kristiansand,58.149749,8.008935,20000,7670000,,,,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
3835000.0,Leilighet,Eier (Selveier),1.5,72.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=192356692&location=0.22042&page=4&sort=PUBLISHED_DESC,192356692,"40 days, 0:00:00",1, Norge,Agder,4700, Vennesla,58.2742977,7.9756806,25000,37050004015000,,,,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
6990000,Leilighet,Eier (Selveier),2,126,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=195710042&location=0.22042&page=4&sort=PUBLISHED_DESC,195710042,"4 days, 0:00:00",1, Norge,Agder,4632, Kristiansand,58.158027,8.022178,18182,7008182,,,,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
11245000.0,Leilighet,Eier (Selveier),3,142.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=163090533&location=0.22042&page=4&sort=PUBLISHED_DESC,163090533,"10 days, 0:00:00",1, Norge,Agder,4621, Kristiansand,58.121532,7.9601186,3008934270,762008914934270,,,,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
6290000.0,Enebolig,Eier (Selveier),3,148,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=241992873&location=0.22042&page=4&sort=PUBLISHED_DESC,241992873,"10 days, 0:00:00",1,,Agder,,,,,20092,60100926610092,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6765000.0,Leilighet,Andel,2.0,84.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=205327897&location=0.22042&page=4&sort=PUBLISHED_DESC,205327897,"1 day, 0:00:00",1,,Agder,,,,,34462,44844629114462,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2790000,Rekkehus,Eier (Selveier),4,138,146,3,1984,F - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=246095601,246095601,0:00:00,0, Norge,Agder,4843, Arendal,58.4769646,8.7857721,71092,2861092,13737,567579,180,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
3034500.0,Enebolig,Eier (Selveier),2.5,85.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=205260392&location=0.22042&page=5&sort=PUBLISHED_DESC,205260392,"7 days, 0:00:00",1, Norge,Agder,4490, Kvinesdal,58.3217852,6.9751037,500010000,24150003669000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1950000,Tomannsbolig,Eier (Selveier),3,99,108,2,2014,B - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244696247,244696247,0:00:00,0, Norge,Agder,4521, Lindesnes,58.0474957,7.1351377,49920,1999920,21288,672549,781,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1890000,Leilighet,Andel,2,74,87,3,2009,D - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244838274,244838274,"8 days, 0:00:00",0, Norge,Agder,4645, Kristiansand,58.157283,7.8362257,15503,2320755,,606423,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790000,Tomannsbolig,Eier (Selveier),4,133,173,,1968,,https://www.finn.no/realestate/homes/ad.html?finnkode=244838304,244838304,"2 days, 0:00:00",0, Norge,Agder,4624, Kristiansand,58.1039343,7.9624467,82592,2872592,12188,,306,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
1000000,Leilighet,Andel,5,134,141,2,2018,D - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=244834139,244834139,"2 days, 0:00:00",0, Norge,Agder,4645, Kristiansand,58.1579985,7.8363451,960,5620960,,956994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250000,Rekkehus,Eier (Selveier),3,87,89,2,1956,E - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244706183,244706183,0:00:00,0, Norge,Agder,4615, Kristiansand,58.1579171,7.9872031,82592,3332592,14355,526747,200,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
5290000,Enebolig,Eier (Selveier),3,185,188,,1984,E - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244792466,244792466,"5 days, 0:00:00",0, Norge,Agder,4635, Kristiansand,58.1851036,8.0900989,133420,5423420,18467,956923,472,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
8690000,Enebolig,Eier (Selveier),3,157,190,,2016,C - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=227112360,227112360,"11 days, 0:00:00",0, Norge,Agder,4639, Kristiansand,58.131184,8.076251,218420,8908420,19785,,500,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1
6990000,Leilighet,Eier (Selveier),3,89,89,4,2020,C - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=235386289,235386289,"2 days, 0:00:00",0, Norge,Agder,4614, Kristiansand,58.148685,7.994954,175920,7165920,,,1245,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1
1890000,Enebolig,Eier (Selveier),4,153,229,,1984,,https://www.finn.no/realestate/homes/ad.html?finnkode=244808859,244808859,"2 days, 0:00:00",0, Norge,Agder,4540, Åseral,58.6087066,7.4203133,59622,1949622,17097,401575,949,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1
1990000,Leilighet,Andel,2,69,71,3,1964,G - mørkegrønn,https://www.finn.no/realestate/homes/ad.html?finnkode=244804767,244804767,0:00:00,0,,Agder,,,,,7860,2905423,,546301,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=222418764&location=0.22042&page=5&sort=PUBLISHED_DESC,222418764,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890000,Tomannsbolig,Andel,3,111,124,,1982,E - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=239751998,239751998,"5 days, 0:00:00",0, Norge,Agder,4633, Kristiansand,58.180084,8.0303809,8453,3093728,,655278,10642,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3450000.0,,,,98.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=241860844&location=0.22042&page=5&sort=PUBLISHED_DESC,241860844,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390000,Leilighet,Andel,1,54,75,9,1971,,https://www.finn.no/realestate/homes/ad.html?finnkode=243990363,243990363,0:00:00,0, Norge,Agder,4626, Kristiansand,58.1369389,7.9326448,1560,1855030,,471249,8019,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
5590000,Leilighet,Eier (Selveier),4,125,130,1,2018,B - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=244778844,244778844,"8 days, 0:00:00",0, Norge,Agder,4640, Kristiansand,58.0775962,7.8196471,151120,5741120,11460,576541,4570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7475000,Leilighet,Eier (Selveier),2,836,836,4,2021,,https://www.finn.no/realestate/homes/ad.html?finnkode=244778440,244778440,"7 days, 0:00:00",0, Norge,Agder,4608, Kristiansand,58.145211,8.011475,,,,,6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700000,Enebolig,Eier (Selveier),4,218,261,,1986,E - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=236981517,236981517,"8 days, 0:00:00",0, Norge,Agder,4638, Kristiansand,58.1491322,8.0717598,157970,5857970,20954,1219131,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750000,Leilighet,Eier (Selveier),2,79,87,1,1989,,https://www.finn.no/realestate/homes/ad.html?finnkode=236164198,236164198,"11 days, 0:00:00",0, Norge,Agder,4550, Farsund,58.0932083,6.7903105,44920,1794920,13723,383350,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
6990000,Enebolig,Eier (Selveier),4,165,192,,2020,,https://www.finn.no/realestate/homes/ad.html?finnkode=244774228,244774228,"1 day, 0:00:00",0, Norge,Agder,4656, Kristiansand,58.186592,8.094522,187592,7177592,18049,1237844,373,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1
2890000,Enebolig,Eier (Selveier),3,104,183,,1968,G - gul,https://www.finn.no/realestate/homes/ad.html?finnkode=244772853,244772853,"8 days, 0:00:00",0,,Agder,,,,,85092,2975092,,470492,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850000,Tomannsbolig,Eier (Selveier),3,87,87,1,2020,C - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244766535,244766535,0:00:00,0, Norge,Agder,4886, Grimstad,58.339171,8.550739,86720,2936720,12536,540358,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690000,Enebolig,Eier (Selveier),6,199,203,2,1958,,https://www.finn.no/realestate/homes/ad.html?finnkode=244554164,244554164,"11 days, 0:00:00",0, Norge,Agder,4620, Kristiansand,58.1256831,7.9412389,118592,4808592,13280,1100874,482,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
7575000.0,Leilighet,Eier (Selveier),2.5,108.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=192269499&location=0.22042&page=5&sort=PUBLISHED_DESC,192269499,"16 days, 0:00:00",1,,Agder,,,,,2532035320,597532010235320,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840000.0,Leilighet,Eier (Selveier),2.5,78.5,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=77477929&location=0.22042&page=5&sort=PUBLISHED_DESC,77477929,"11 days, 0:00:00",1, Norge,Agder,4595, Hægebostad,58.4106659,7.2318074,20042162,16920041992162,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6800000.0,Enebolig,Eier (Selveier),3.0,136.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=232113674&location=0.22042&page=5&sort=PUBLISHED_DESC,232113674,"11 days, 0:00:00",1, Norge,Agder,4812, Arendal,58.4948721,8.8873458,1887070120,271887010970120,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7650000,Enebolig,Eier (Selveier),3,176,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=187283800&location=0.22042&page=5&sort=PUBLISHED_DESC,187283800,"41 days, 0:00:00",1, Norge,Agder,4641, Kristiansand,58.07303,7.761925,63246,7713246,,,,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
7975000.0,Enebolig,Eier (Selveier),4,223,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=145502425&location=0.22042&page=5&sort=PUBLISHED_DESC,145502425,"41 days, 0:00:00",1,,Agder,,,,,65000,79150008165000,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1197000,Leilighet,Andel,2,77,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=196519432&location=0.22042&page=5&sort=PUBLISHED_DESC,196519432,"4 days, 0:00:00",1, Norge,Agder,4621, Kristiansand,58.124024,7.963496,13155,3958155,,,,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
7585000,Leilighet,Eier (Selveier),2,101,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=196233280&location=0.22042&page=5&sort=PUBLISHED_DESC,196233280,"4 days, 0:00:00",1, Norge,Agder,4616, Kristiansand,58.1505143,7.9755578,42000,7627000,,,,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
1197000,Leilighet,Andel,2,77,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=103474450&location=0.22042&page=5&sort=PUBLISHED_DESC,103474450,"1 day, 0:00:00",1,,Agder,,,,,13246,3958246,,,,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
6005000.0,Enebolig,Eier (Selveier),,187.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=208463779&location=0.22042&page=5&sort=PUBLISHED_DESC,208463779,0:00:00,1, Norge,Agder,4816, Arendal,58.4440768,8.757703,,,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4400000.0,Leilighet,Eier (Selveier),2.0,89.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=141456383&location=0.22042&page=5&sort=PUBLISHED_DESC,141456383,0:00:00,1, Norge,Agder,4580, Lyngdal,58.139354,7.071093,87420134920,35374205484920,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5750000,Enebolig,Eier (Selveier),4,138,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=215547664&location=0.22042&page=5&sort=PUBLISHED_DESC,215547664,0:00:00,1,,Agder,,,,,13920,5763920,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490000,Leilighet,Andel,2,69,72,4,1979,G - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244748009,244748009,0:00:00,0, Norge,Agder,4622, Kristiansand,58.1228764,7.9366356,12875,2604159,,557443,42417,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4190000,Enebolig,Eier (Selveier),4,141,147,,2021,C - rød,https://www.finn.no/realestate/homes/ad.html?finnkode=244710049,244710049,0:00:00,0, Norge,Agder,4519, Lindesnes,58.08984,7.517548,114492,4304492,,,876,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
1250000,Leilighet,Andel,2,72,72,3,2018,,https://www.finn.no/realestate/homes/ad.html?finnkode=244702134,244702134,"2 days, 0:00:00",0, Norge,Agder,4634, Kristiansand,58.187246,8.033934,5232,3208232,,,6075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,Leilighet,Andel,,23,23,3,1967,,https://www.finn.no/realestate/homes/ad.html?finnkode=230420797,230420797,"2 days, 0:00:00",0, Norge,Agder,4706, Vennesla,58.2698132,7.9636113,5662,710219,,166865,2891,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
1490000,Tomannsbolig,Eier (Selveier),2,57,59,,2008,,https://www.finn.no/realestate/homes/ad.html?finnkode=232093447,232093447,"2 days, 0:00:00",0,,Agder,,,,,45622,1535622,6900,387777,715,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
6500000.0,,,,158.0,,,2021,,https://www.finn.no/eiendom/nybygg/prosjekt?finnkode=235386089&location=0.22042&page=5&sort=PUBLISHED_DESC,235386089,0,1,,Agder,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590000,Leilighet,Eier (Selveier),2,78,83,,1997,D - oransje,https://www.finn.no/realestate/homes/ad.html?finnkode=219214987,219214987,"8 days, 0:00:00",0, Norge,Agder,4404, Flekkefjord,58.30388,6.637943,40920,1630920,2080,447032,1080,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
